Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
What is rooms use.,What is this room used for.,"Rooms are used to store a variety of items such as furniture, clothing, food, and other items.",18.928037163319406,0.8151624,"Rooms are used to store a variety of items such as furniture, clothing, food, and other items that can be","Rooms are used to store a variety of items such as furniture, clothing, food, and other items that are used"
I mean the skeleton part it you know.,I mean all the skeleton part of it you know an.,I don't know if I have a skeleton in my closet.,28.939508406420174,0.7381515,I don't know if I have a skeleton.,I don't know if I have a skeleton or not.
They lost faith their leaders.,They lost faith in their leaders.,They were angry.,12.907871953999544,0.78372085,They were so upset.,They were so angry.
I have never.,No i had never.,swum in a lake.,6.944444444444445,0.65601695,swum in a lake,swum in a lake before.
Yeah but we got hour than.,Yeah but we also got up an hour later than usual.,I'm going to get some sleep.,8.420067278706798,0.7069287,I'm going to get some coffee.,I'm going to go.
If you do want cds.,If you do not want a cd.,If you do want cds.,43.358215643310935,0.86519766,If you don't want cds.,If you do not want cds.
I see one there be one.,I see one there is a rectangular one right there.,"I see one, I see one, I see one, I see one, I see one, I see one, I",16.50579220106941,0.83783114,"I see one, I see one, I see one, I see one, I see one, I see one.","I see one, I see one, I see one, I see one, I see one, I see one"
Oh i never even thing this.,Oh i never even thought of that.,I can't believe i'm going to be a father in a few months.,18.152759604989747,0.68383175,I can't believe i'm going to have to do this.,I can't believe i'm going to be a father in a few weeks.
Or god involved moses your missions.,Or how god involved moses in his mission.,Moses may have been involved in your missions.,40.99145093934185,0.87355113,Moses may have been involved in your mission.,Moses may have been involved with God's mission.
Finish their afghan.,Finished his afghan.,Then they'll be able to _.,6.323323646539662,0.6496849,Then they'll be able to.,Then they'll be able to
If you have traffics.,If you have the traffic.,If you have traffics.,73.02026984381868,0.9232644,If you have traffics.,"If you have traffics, you're going to be late."
So i be chopping it and it comes out.,So i am just chopping it up and it comes out pretty good.,So i be chopping it and it comes out.,48.74204000402262,0.9043889,So i be chopping it and it comes out.,So i be cutting it and it comes out.
Oh i am pray moms that they win because she say.,That is what patty sai oh i am praying mom that they win because she said.,i am pray moms that they win because she say.,50.78783083126919,0.9610898,i am pray moms that they win.,i am pray moms that they win
Could see ends to it.,Could not see end to it.,It was long and wide.,10.803606068860768,0.8262297,It was a big twig.,"It was long and wide, too."
I want make sure now.,I want to make sure now.,I'm not going to miss the train.,14.104247836858717,0.71310806,I'm not going to miss the train tomorrow.,I'm not going to miss the train today.
It seem ways.,It seems that way.,It seem ways that he's a good person and that he's a good father.,34.29011643226957,0.73023766,It seem ways that he's a good person and that he's a good friend and that ,"It seem ways that he's a good person and that he's a good father, but I"
I first went,When i first went to o.,"to the store to buy a pair of jeans, and then I went to the bank to get cash.",24.04095986657614,0.74955064,"to the store to buy a pair of jeans, and then I went to the bank to get money.","to the store to buy a pair of jeans, and then I went to the bank to get a cashier'"
Telling you what do.,Telling you what to do.,I'm the one that's always.,12.092873709556711,0.6640686,I'm the one that's always there.,I'm the one that's gonna be.
Whoa apropo something jennifer said may.,Whoa apropos something jennifer said in may.,May apropo something jennifer said.,68.49499198268443,0.9025605,May apropo something jennifer said may.,May apropo something jennifer said something.
I be their porch.,I was out on their porch.,I'm going to sit on their porch.,63.53768929906188,0.89457273,I'm going to sit on the porch with them.,I'm going to sit on their porch with them.
He is judgmental on people it bugs me.,He is like so judgmental on people it bugs me.,He is a jerk.,8.092902591817545,0.82873976,He is a snob.,He is a jerk to everyone.
I just do put it.,I just did not put it down.,I just do put it.,37.38766455413124,0.81225604,I just do put it down.,"I just do put it, but I do not put it."
I be all night night i come and told you.,I was home all night last night i came home and told you.,I be all night night i come and told you.,58.4563417673168,0.86525625,I be all night night i come and told you.,I be all night night i come and told you
Oh i do know it would.,Oh i did not know it would.,i just didn't want to say it out loud because i didn't want to hurt her feelings.,18.37267621165305,0.6775714,i just didn't want to say it out loud because i didn't want to hurt anyone's feelings,i just didn't want to say it out loud.
Give you cards.,Gives you a card.,Then he'll be able to _.,4.444444444444445,0.6886846,Then he'll be able to.,Then he'll be able to _.
Drink because it be still.,Drink because it is still early.,I'll take a sip.,8.324036791066023,0.7660998,I'll take a sip of rum.,I'll take a drink because it be cool.
So i will call you and tell you.,So i will call all of you and tell you.,I have a surprise for you.,10.273341390010202,0.76716256,I have a lot to tell you.,I have a surprise for you at work.
We have be really summer.,We have to be really safe this summer.,We have a lot of free time.,24.50624345110247,0.6713135,We have a lot of time to do fun things.,We have a lot of time to do things.
See i do watch stuffs.,See i do not watch that stuff.,i'm a big tv watcher.,15.486288028062308,0.72662914,i'm a tv watcher.,i'm a big tv fan.
This hurts back.,That still hurts back here.,I'm going to get it fixed.,5.933848737144057,0.6545728,I'm going to get it checked out.,I'm going to get it checked.
Manufacturer put in.,The manufacturer put in there.,The manufacturer put in a lot of effort to make sure the product was as good as it could be.,58.3607617826748,0.83514977,The manufacturer put in a lot of effort to make sure the product was as good as it could possibly be.,The manufacturer put in a lot of effort to make sure the product was perfect.
I wiped it on my jackets.,No i wiped it off on my jacket.,I hated the way it smelled.,9.243290783487122,0.7174895,I hated the way it felt.,I hated it.
Ah they are fitting.,Ah they are not fitting in so easily.,I am going to wear them.,13.41691898635473,0.68681824,I am going to wear my new shoes.,I am so happy.
It is pretty goodsized areas right.,It is a pretty goodsized area right here.,It is pretty goodsized areas right.,67.14322822933188,0.95664155,It is pretty goodsized areas.,It is pretty big.
If fails appease the monster.,If all else fails appease the monster.,The monster will be frightened and flee.,30.292803935445583,0.82495904,The monster will be tamed.,The monster will be frightened and run away.
That she bought.,That she bought.,She had a new pair of shoes.,11.97204420447091,0.7888229,She had a new car.,She had a new pair of jeans.
There i there be a lot coalitions building.,Alright so there i there is a lot of coalition building.,There i there be a lot coalitions building.,53.22974652237031,0.96413064,There i there be a lot coalitions.,There i there be a lot of people.
It does not smell vitamin.,It does not smell like vitamins.,It is a vitamin.,24.419460099569033,0.7698196,It is a pheromone.,It is a scented vitamin.
You be look adding air conditionings.,Now you are not looking at adding air conditioning.,You be look adding air conditionings.,54.44454217763411,0.8013084,You be look adding air conditionings.,You be looking adding air conditionings.
She fix them.,She fixed them.,She was a very good mechanic.,14.576896629211694,0.8094194,She was a good mechanic.,She was a very good worker.
Have call other lines.,Have a call on the other line.,Have call other lines. Have call other lines. Have call other lines. Have call other lines. Have call other lines.,33.29071484268978,0.8705938,Have call other lines.,Have call other lines. Have call other lines. Have call other lines. Have call other lines.
