Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
He be allow have checkbook.,He is not allowed to have the checkbook.,He be allowed to have a checkbook.,62.64962766976896,0.8153828,He be allowed to have a checkbook.,He be allowed to have checkbook.
Not find denominator.,Not finding a common denominator.,Divide fraction by numerator to find denominator.,43.936887489552596,0.7799731,Divide fraction by numerator to find the denominator.,Divide fraction by numerator to find the numerator.
I mean i think these are.,I mean i really think those are the.,I mean i think these are.,44.43236980861513,0.9161636,I mean i think they are.,I mean i think these are the best.
Are there particular trainers working the penguins hm.,Are there any particular trainers working with the penguins uh hm.,I don't think so.,4.21681073713638,0.6695461,I don't know.,I think so.
I am go to put tape.,I am going to put these tapes over here so.,I am going to put tape.,46.031628496196895,0.86743295,I am going to put the tape.,I am going to put tape on the door.
I just do you know see this is coming.,I just do not you know see where this is coming from.,I just don't see it coming.,29.385129823880884,0.79295707,I just do not see this is coming.,I just do not see this coming.
Just challenge myself.,Just challenging myself.,I like to challenge myself.,51.12665462745287,0.9545102,I would like to be a better person.,I would like to be a better person tomorrow.
I get so.,I got so.,I want to go to the zoo.,19.307416645425967,0.7115598,I want to go home.,I want to go to the beach.
Have you hear figures.,Have you heard these figures.,I don't think so.,5.881564191330636,0.660696,I don't know.,I don't want to hear.
What do you do it.,What do you do with it.,You do it.,17.711759864459193,0.7669505,You do it with a smile.,You do it with your hands.
Until i thought of alternative.,Until i thought of the alternative.,I didn't know what to do.,7.782225344865121,0.76498425,I didn't know what to do with the money.,I didn't know what to do with the ketchup.
Because she be get eyes.,Because she is got like awesome eyes.,She be get eyes.,13.899487423101373,0.8910985,She be a girl.,She be a beautiful girl.
And shifted names enterprises zone to empowerments zones.,And shifted the name from enterprise zones to empowerment zones.,And shifted names enterprises zone to empowerments zones.,62.84678893737314,0.98290837,And shifted names enterprises zone to empowerments zones.,And shifted names enterprises zone to empowerments zones.
It will overheat heat exchangers.,It will overheat the heat exchanger.,It will cause the heat exchangers to overheat.,74.53515388999334,0.9674065,It will cause the heat exchangers to fail.,It will cause a fire.
And he make s.s,And he made a complete s.,He makes s.s.s. And he make s.s.s. And he make ,28.977997465279937,0.8316392,He makes s.s.s. And he make s.s.s.,He makes s.s.s.s.s.s.s.s.s.s.s.
Be put it couches but then you have.,Be nice to put it behind the couch but then you have.,Be put it couches but then you have.,49.0220232816734,0.8364253,Be put it sofas but then you have.,Be put in couches but then you have.
Pretty uh do anything that i wanted do.,Pretty much uh able to do anything that i wanted to do.,Do anything that i wanted do.,49.10634617661185,0.9244987,Do anything that i wanted to do.,Do anything that I wanted do.
And stall out.,And stalls out.,I can't get the car to move.,6.756756756756756,0.74845505,I can't get the car moving.,I can't get the car to turn.
I hope they do.,I hope they do too.,They are going to have a great time.,13.395775405286567,0.7332344,They are going to have a good time.,They are going to need it.
Go see themselves.,Going down to see for themselves.,Go see yourself.,14.976588391466247,0.7477008,They are a liar.,Go see their friends.
And us mixed together friendships.,And all of us mixed together in friendship.,We had a lot of fun together.,26.141390823679288,0.8030813,We had a lot of fun.,We had a great time.
We should have to.,We should not have to.,We should be able to.,46.02602096002645,0.8322352,We should be forced to.,We should be able to do it.
And they tell you.,And they told you to.,They tell you that you're a good person.,24.058860016896602,0.7783986,They tell you that you're a good person and you're doing the right thing.,They tell you that you're a good person and you're not a bad person.
And it was lot than if she would buy it.,And so it was a lot cheaper than if she would bought it.,She was a smart person.,13.05058915965934,0.73159647,She was a smart buyer.,She was unsure about the price.
I have get pick pat.,I have got to pick up pat.,I have to go to the bank to get some money.,21.561724954582,0.8000823,I have to go to the bank.,I have to go to the bank to get my deposit back.
Who be that.,Who was that.,Who be that.,36.85156346493352,0.9169301,Who be that?,Who be that.
Yeah that was.,Yeah that was.,That was a great movie.,36.72329965154791,0.80785483,That was a great concert.,That was a pretty good show.
And i keep backing back up.,And i kept backing up backing up.,I keep backing up.,40.87615283296177,0.92798805,I keep backing up the camera.,I keep backing up the car.
Well looking something i would get.,Well looking at something i would get.,I'm going to get a pair of jeans.,13.134847270584524,0.7303388,I'm going to get a car.,I'm going to get a tv.
It be like sparkling grapes juice cocktail or something you know remember white,This stuff is good . it is like sparkling grape juice cocktail or something you know remember that white.,It be like sparkling grapes juice cocktail or something you know remember white,67.99919310627281,0.9486412,It be like sparkling grapes juice cocktail or something you know remember white,It be like sparkling grapes juice cocktail or something you know remember white.
And again this be opportunity meet challenges.,And again this is an opportunity to meet the challenge.,And again this be opportunity meet challenges.,62.44750089206514,0.9360312,And again this be opportunity to meet challenges.,This be opportunity meet challenges.
So she get deals.,So she got a great deal.,She is a very good negotiator.,21.167731506462832,0.8428432,She is a deal maker.,She is a salesperson.
We do have sexes.,We do not have sex.,We do have males and females.,26.213207890306865,0.709404,We do have genders.,We do not have sexless people.
Hey you know.,Hey you know.,Hey you know.,100.0,1.0000001,"Hey you know. Hey, you know.","Hey you know. Hey, you know, yeah."
You were going say salami.,You were going to say hot salami.,I was going to say ham.,41.752611044083864,0.8505058,I was going to say ham.,"I was going to say ham, but I couldn't remember."
And it comes two.,And it comes to two.,It is a gift.,5.63063063063063,0.6973858,It is a little bit expensive.,It is a gift for my father.
One houses have it look like an junkyards.,This one house had it looked like an abandoned junkyard.,One houses have it look like an junkyards.,42.03822047493815,0.9401586,One houses have it look like an junkyards.,One houses have it look like an junkyard.
I will marry you.,I will not marry you or.,I am in love with you.,15.493707747418123,0.72034174,I will marry you.,I will marry you because you are a good man.
Get some milks.,Get some milk.,The milks are in the fridge.,24.345954873329244,0.8518303,The milks are in the refrigerator.,The milks are gone.
He is got real long fingernail.,He is got these real long fingernails.,He is a fingernail biter.,36.36075468698736,0.92146206,He is a fingernail technician.,He is a fingernail maniac.
No i do know.,No i do not know.,I know that she is not going to like it.,22.115978535110685,0.6612396,I know that the cat is gone.,I know that she is not going to buy it.
They have look for an editors.,They have to look for an editor.,They are looking for someone to edit their book.,29.196390416399147,0.9055785,They are looking for a person to edit their work.,They are looking for a person to edit their paper.
I can speak.,I cannot speak.,I can read and write.,20.44764122140034,0.7280432,I can communicate with people.,I can communicate with others.
Well we get sixhundred dollars month.,Well we get sixhundred dollars a month.,We are happy with that.,9.457600909283634,0.7283551,We are rich.,We are happy with it.
