Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
I mean the skeleton part it you know.,I mean all the skeleton part of it you know an.,Complete this sentence: I mean the skeleton part it you know.,58.80809127409506,0.9317814,Complete this sentence: I mean the skeleton part it you know.,Complete this sentence: I mean the skeleton part of it.
They lost faith their leaders.,They lost faith in their leaders.,Complete the sentence: They lost faith their leaders.,72.8056862081287,0.94631064,Complete the sentence: They lost faith their leaders.,Complete the sentence: They lost faith in their leaders.
I have never.,No i had never.,Complete the sentence: I have never.,29.43486773797736,0.82916033,Complete the following sentence: I have never.,I have never.
Yeah but we got hour than.,Yeah but we also got up an hour later than usual.,complete this sentence:,7.560375227404016,0.601328,complete this sentence:,complete the following sentence:
If you do want cds.,If you do not want a cd.,acceptable,6.229889778873144,0.6774733,acceptable,unacceptable
I see one there be one.,I see one there is a rectangular one right there.,Complete the following sentence: I see one there be one.,34.44080053767603,0.82985497,Complete the sentence: I see one there be one.,Complete the following sentences: I see one there be one.
Oh i never even thing this.,Oh i never even thought of that.,Complete this sentence: Oh i never even thought this.,63.67374836060532,0.8910905,Complete this sentence: Oh i never even think this.,Completion this sentence: Oh i never even thought this.
Or god involved moses your missions.,Or how god involved moses in his mission.,unacceptable,2.2522522522522523,0.62075794,unacceptable,acceptable
Finish their afghan.,Finished his afghan.,.............,0.9803921568627451,0.69812125,...........................................................................................................................................................................................................................................................................................................................................,...?..?..?..?..?..?
If you have traffics.,If you have the traffic.,True,4.464285714285714,0.7198095,True,True
So i be chopping it and it comes out.,So i am just chopping it up and it comes out pretty good.,False,1.6216216216216213,0.61266536,False,acceptable
Oh i am pray moms that they win because she say.,That is what patty sai oh i am praying mom that they win because she said.,acceptable,2.7100271002710024,0.6680809,acceptable,acceptable
Could see ends to it.,Could not see end to it.,Could see ends to it.,49.958941192354125,0.8304948,Could see ends to it. Could see ends to it.,Could not see ends to it.
I want make sure now.,I want to make sure now.,unacceptable,6.628787878787879,0.6600108,True,True
It seem ways.,It seems that way.,Complete the sentence: It seem ways.,32.64548440483391,0.84189016,Complete the sentence: It seem way.,Complete the sentence: It seem ways..
I first went,When i first went to o.,Complete the sentence:,13.905682885042886,0.6867678,Complete the sentence:,Complete the sentence: “I first went...”
Telling you what do.,Telling you what to do.,: Telling you what to do.,98.79023654003473,0.98188233,: Telling you what to.,: Telling you what to do.
Whoa apropo something jennifer said may.,Whoa apropos something jennifer said in may.,unacceptable,3.556910569105691,0.6600362,unacceptable,unacceptable
I be their porch.,I was out on their porch.,Complete the sentence: I be their porch.,45.893686827633644,0.89241385,Completion of the sentence: I be their porch.,Completion of the sentence: I be their porch.
He is judgmental on people it bugs me.,He is like so judgmental on people it bugs me.,Complete this sentence: He is judgmental about people it bugs me.,59.2844409247959,0.95254636,Complete this sentence: He is judgmental of people it bugs me.,Complete this sentence: He is judgmental about people he bugs me.
I just do put it.,I just did not put it down.,acceptable,1.7730496453900706,0.6740438,unacceptable,unacceptable
I be all night night i come and told you.,I was home all night last night i came home and told you.,True,1.358695652173913,0.652727,True,True
Oh i do know it would.,Oh i did not know it would.,Complete this sentence: Oh i do know it would.,52.92131084057095,0.7857966,True. Complete this sentence: Oh i do know it would.,Complete this sentence: i do know it would.
Give you cards.,Gives you a card.,Give you cards.,36.26596244248574,0.93026614,Complete the sentence: Give you cards.,Complete this sentence: Give you cards.
Drink because it be still.,Drink because it is still early.,Complete the sentence: Drink because it be still.,53.13452016491964,0.8134103,Complete the sentence: Drink because it be still. Complete the sentence: Drink because it be still.,Complete the sentence: Drink because it be still. Complete the sentence: Drink because it be quiet.
So i will call you and tell you.,So i will call all of you and tell you.,Complete this sentence: So i will call you and tell you.,65.73794053278279,0.9078734,Complete this sentence: i will call you and tell you.,Complete this sentence: i will call you and tell you.
We have be really summer.,We have to be really safe this summer.,::: We have be really summer.,51.95908186002466,0.8278922,::: We have be really summer.,::: We have be summer.
See i do watch stuffs.,See i do not watch that stuff.,See i do watch stuffs.,40.756313775054394,0.8326131,See i do watch stuffss.,See i do watch stuffs. Complete the sentence:
This hurts back.,That still hurts back here.,This hurts back.,38.98111951860122,0.86913544,Complete the sentence: This hurts back.,Complete the sentence: This hurts back.
Manufacturer put in.,The manufacturer put in there.,acceptable,5.8817162922699495,0.69615984,acceptable,unacceptable
I wiped it on my jackets.,No i wiped it off on my jacket.,Complete the sentence: I washed my hands.,10.890037989588828,0.7961019,Complete the sentence: I washed it off.,Complete the sentence: I washed it off my shoes.
Ah they are fitting.,Ah they are not fitting in so easily.,Complete the sentence: Ah they are fitting.,42.28899824360082,0.687373,Complete this sentence: Ah they are fitting.,Complete the sentence: Oh they are fitting.
It is pretty goodsized areas right.,It is a pretty goodsized area right here.,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,6.807695353703229,0.68385243,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete,Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence: Complete this sentence:
If fails appease the monster.,If all else fails appease the monster.,: If fails complete this sentence: If fails complete this sentence: If fails complete this sentence: If fails complete this sentence,17.59763406691549,0.75408256,: If fails appease the monster.,": If fails, appease the monster."
That she bought.,That she bought.,Complete the sentence: That she bought.,74.03812478034938,0.94782335,Complete the sentence: That she bought.,Complete the sentence: That she bought.
There i there be a lot coalitions building.,Alright so there i there is a lot of coalition building.,unacceptable,4.2517006802721085,0.6324705,unacceptable,acceptable
