Source,Target,Gen_comp,ChrF,Cos_sim_t5,Gen_comp1,Gen_comp2
I do know what i be going end with.,I do not know what i am going to end up with here.,I do not know what i am going to end with.,76.47058011412443,0.92050666,I do not know what i am going to end with.,I do not know what i am going to end with.
We do modification to,When we do the modification to the.,We do not do a modification to.,51.11367749842992,0.77849686,We do not do a modification to that.,We do not do a modification to the.
Collecting old sinks.,Collecting old sinks.,Collecting old sinks.,100.0,1.0000002,Collecting old sinks.,Collecting old sinks.
You know and that get s shock.,You know and then that gets a little shock.,You know and that gets a shock.,61.6632795939704,0.9467578,You know and that gets a shock.,You know and that gets shocked.
Have begun blow.,Had begun to blow.,Have begun to blow.,77.70082676871199,0.95316815,Have begun to blow.,Have begun to blow.
Runway two eight leave takeoff.,Runway two eight left clear for takeoff.,Runway two eight leaving takeoff.,63.425418473864625,0.96503043,Runway two eight leaving takeoff.,Runway two eight leaving takeoff.
He get home.,When he got home.,He got home.,59.7508619183905,0.96108454,He got home.,He got home.
I hear this.,I never heard of that.,I hear this.,16.02241213812027,0.67132497,I hear this.,I hear that.
That would be excreting salt.,So that would be excreting salt.,That would be excreting the salt.,77.57873570088856,0.9808165,That would be excreting salt.,That would be excreting the salt out.
No i do know.,No i do know how to.,No i do not know.,34.77481256280204,0.80713385,No i do not know.,No i do not know.
So that you are curved way.,So that you are curved way up.,So that you are curved the way.,76.19219421439075,0.9269323,So that you are curved the way.,So that you are curved this way.
Mister collins may not like that.,Now mister collins may not like that.,Mister collins may not like that.,87.76832158902569,0.99261713,Mister collins may not like that.,Mister collins may not like that.
And try make their life work.,And try to make our life work together.,And try to make their life work.,61.612380488540616,0.88816893,And try to make their life work.,And try to make their life work.
School called college michigan.,How about this school called adrian college in michigan.,School called college michigan.,46.562299253005165,0.87396467,School called college michigan.,School called college michigan.
It is one long go flus things.,It is just one of these long going flu things.,It is one long go through the flu.,30.127571608500165,0.93369144,It is one long way from the flu.,It is one long go flus things.
That do matter.,That does not matter or.,That does not matter.,86.38951445839125,0.9699914,That does not matter.,That does not matter.
Alright now i am go go shoot it here.,Alright now i am just go going to shoot it to here.,Alright now i am going to go shoot it here.,64.37778967970621,0.9331033,Alright now i am going to go shoot it up here.,Alright now i am going to go shoot it out here.
Performances have something say those.,Past performance has something to say about that.,Performances have something to say about that.,75.94107729924932,0.9016412,Performances have something to say about that.,Performances have something to say about those.
Henry even though those has happen.,Marries henry even though all this has happened.,Henry even though that has happened.,59.38228937227663,0.86050063,Henry even though that has happened.,Henry even though that has not happened.
And i think i think yoyou picked up.,And i think i think uh yoyou picked up some.,And i think i think yoyou picked up.,73.59837519972442,0.9515304,And i think i think yoyou picked up.,And i think i think yoyou picked up.
Forget the desserts.,Forget the desserts.,Forget the dessert.,89.02263497716442,0.97841,Forget the dessert.,Forget the dessert.
Throw it water.,Throw it in the water.,Throw it in the water.,100.0,1.0000002,Throw it in the water.,Throw it in water.
I know we have do one that.,I know we have never done one like that.,I know we have to do one like that.,64.29552565798254,0.7562915,I know we have to do one like that.,I know we have to do one like that.
We go the roads while.,So we go up the road a while . you are welcome.,We went on the road a while.,40.84822600705267,0.8658762,We went on the road for a while.,We went on the road while.
Really looking young fellow.,Really nice looking young fellow.,Really looking young fellow.,77.27877367282302,0.9694851,Really looking at a young fellow.,Really looking at the young fellow.
It be nice see you fran.,It is nice to see you fran.,It is nice to see you fran.,100.0,0.99999994,It is nice to see you fran.,It was nice to see you fran.
It is going.,It is going uh.,It is going.,71.81924882268217,0.9597419,It is going.,It is going to.
But them can not carry very stones.,But some of them cannot carry very many stones.,But they can not carry very much stone.,51.52175059802868,0.95368636,But they can not carry very much stones.,But they can not carry very much stones.
Give the person who are make money breaks.,Give the people who are not making the money a break.,Give the person who is making money breaks.,41.717690984060546,0.8886933,Give the person who is making money breaks.,Give the person who is making money breaks.
Let us go over side.,That day when evening came he said to his disciples let us go over to the other side.,Let us go over the side.,21.6252663085265,0.8105455,Let us go over the side.,Let us go over side.
Do you have a ums use for red peppers.,Do you have a particular um use for the red peppers.,Do you have a ums used for red peppers.,48.94626147799734,0.8996885,Do you have a ums used for red peppers.,Do you have a ums used for the red peppers.
About it and lots the kid mentioned ana.,About it and a lot of the kids mentioned ana.,About it and lots of the kid mentioned ana.,73.27752513329374,0.9879625,About it and lots of the kid mentioned ana.,About it and lots of the kid mentioned ana.
But these do work.,But that did not work.,But these do not work.,50.69858926476574,0.8411901,But these do not work.,But they do not work.
Mom do want me.,So mom did not want me to.,Mom does not want me.,44.889260193235444,0.8441616,Mom does not want me.,Mom does not want me.
What be happen.,What is happening in.,What is happening.,83.50663327368736,0.9554645,What is happening.,What is happening.
Alright take grips with it.,Alright take an inside sleeve grip with it.,Alright take a grip with it.,57.823960339669,0.8933717,Alright take a good grip with it.,Alright take care with it.
There be doors right.,There are doors right here.,There are two doors right there.,75.32002339500191,0.9476968,There are two doors right here.,There are two doors right.
Shall i do something.,Shall i do something civilized.,Shall i do something.,64.34435672419514,0.88261384,Shall i do something.,Shall i do something.
Be you do that.,Were you to do that.,Be you doing that.,31.969903167317554,0.87937564,Be you doing that.,So how did you do that.
It will last long.,It will not last long.,It will last a long time.,42.12974857870571,0.79056036,It will last a long time.,It will last for long.
And i am going get full then.,And i am going to get full then hunh.,And i am going to get full then.,84.17751611731842,0.98345757,And i am going to get full then.,And i am going to get full again.
Well i do know.,Well i did not know.,Well i do not know.,65.42375972554322,0.91466534,Well i do not know.,Well i do not know.
